S_AGE,S_SPECEFF,S_GENEFF,S_USECOM,S_USEINF,S_ACCONT,S_SPECLASS,S_GENCLASS,S_CODLRN,S_ICTFUT,S_ICTLRN,S_ICTNEG,S_ICTPOS,S_GENACT,S_USESTD,S_NISB,PV1CIL,PV1CT,P_RATTCH,P_EXPLRN,P_PRIORH,P_PRIORS,P_VWICT,P_ICTUSE,P_ICTCOM,P_EXPTCH
14.83,38.67211471,43.80496683,61.06099255,62.13169883,53.21388366,37.1212289,49.69333454,44.38387017,43.36987589,57.34755411,54.74959483,33.45409187,73.50129224,54.85058026,-0.673212307,611.556096,576.3088745,0.09,53.37731433,38.92501694,57.31836715,62.21849187,55.18226965,47.46752444,62.57949753
15.25,47.08065579,61.11577725,44.12533373,41.20248721,46.93383803,51.81303016,61.51837985,45.42017416,46.64877174,53.7030201,47.68485138,56.13774352,59.4836813,56.30480216,-0.292213069,552.4774135,560.3524391,0.09,53.37731433,38.92501694,57.31836715,62.21849187,55.18226965,47.46752444,62.57949753
14.67,30.53123372,52.4743328,50.79133219,41.20248721,49.87372235,60.96322772,64.88811532,49.67287079,29.57792301,50.59805705,41.23045085,46.52092152,59.4836813,56.30480216,1.081589716,573.6697828,558.6738479,0.09,53.37731433,38.92501694,57.31836715,62.21849187,55.18226965,47.46752444,62.57949753
15.08,62.73012285,61.11577725,48.15385532,41.20248721,46.93383803,37.1212289,58.25884815,49.67287079,68.79547657,52.09742551,54.74959483,46.52092152,53.68075132,57.04376546,-0.385466995,590.0349224,562.7604094,0.09,53.37731433,38.92501694,57.31836715,62.21849187,55.18226965,47.46752444,62.57949753
14.92,54.07726546,45.23063421,46.82137306,60.23561695,48.37658135,56.82619088,61.51837985,49.67287079,43.36987589,55.4379011,47.68485138,51.76375283,63.18486548,61.1091313,-0.466369696,558.0444223,512.5014278,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
15.08,43.32376193,61.11577725,50.79133219,41.20248721,49.87372235,37.1212289,64.88811532,47.50168342,53.70151355,59.52444754,47.68485138,60.72827271,63.18486548,61.1091313,0.268414549,610.6489169,611.2219001,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.58,43.32376193,52.4743328,64.3729837,41.20248721,45.50776158,44.62915008,61.51837985,53.27911085,43.36987589,50.59805705,44.41548902,46.52092152,67.76261599,62.05819406,-0.252647611,559.8234576,478.292019,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
15.25,50.55912576,48.20036361,40.32551631,41.20248721,80.92737632,37.63207769,68.95982877,65.24199918,57.52678195,72.89762977,16.26261215,68.19256997,67.76261599,75.46903239,-0.915628609,608.8037179,629.5439292,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.67,38.67211471,45.23063421,38.04868364,41.20248721,46.93383803,66.12353678,66.36693193,53.27911085,40.05263926,49.00297161,51.097199,41.81888358,63.18486548,62.05819406,0.047448926,545.7908505,463.2868779,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
15.17,47.08065579,45.23063421,38.04868364,41.20248721,39.28980177,48.70944301,64.88811532,46.45540049,46.64877174,53.7030201,47.68485138,46.52092152,59.4836813,57.04376546,-0.415932999,643.2646224,623.9250444,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.92,57.94046082,61.11577725,50.79133219,41.20248721,55.18892836,54.4583352,61.51837985,42.25289073,46.64877174,49.19078969,30.86890863,51.76375283,63.18486548,60.22028628,-1.299139627,510.0141469,526.2138511,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.75,54.07726546,45.23063421,48.15385532,41.20248721,44.06771308,58.98449332,64.88811532,48.57070317,46.64877174,55.4379011,47.68485138,38.53931729,59.4836813,65.45471922,1.272829328,563.917725,549.4292889,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
15.25,43.32376193,52.4743328,49.47226333,60.23561695,48.37658135,44.62915008,68.95982877,49.67287079,46.64877174,57.34755411,41.23045085,46.52092152,56.41745629,57.04376546,-0.113324682,521.2994356,421.2637086,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.42,71.01489611,61.11577725,48.15385532,53.21636775,51.4681624,37.1212289,54.59460873,54.60625442,60.28815863,55.4379011,51.097199,51.76375283,59.4836813,55.16708569,1.817113954,576.9553069,569.5370537,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.67,47.08065579,52.4743328,50.79133219,41.20248721,46.93383803,51.81303016,49.69333454,52.01847558,50.07890187,55.4379011,38.0441101,46.52092152,59.4836813,55.57539586,1.191186634,595.5955655,598.2580659,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.42,50.55912576,51.1924342,50.79133219,41.20248721,49.87372235,51.81303016,61.51837985,47.50168342,45.26194737,62.16874798,51.097199,41.81888358,63.18486548,55.57539586,-1.378270542,640.1782889,579.8561548,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.58,43.32376193,61.11577725,42.80330884,57.465669,37.36121349,46.84942185,61.51837985,56.00697617,29.57792301,57.34755411,44.41548902,38.53931729,63.18486548,55.57539586,-0.673212307,582.111176,574.3008876,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.83,50.55912576,52.4743328,58.64797288,53.21636775,51.4681624,51.81303016,73.97339631,54.60625442,43.36987589,62.16874798,44.41548902,56.13774352,67.76261599,62.05819406,0.089526163,607.2237871,578.8341038,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.67,43.32376193,52.4743328,49.47226333,41.20248721,44.06771308,44.62915008,68.95982877,57.02291961,36.17209738,53.7030201,41.23045085,51.76375283,63.18486548,50.80050542,-0.303824301,626.334135,541.8834971,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
15.08,50.55912576,48.20036361,82.20333456,53.21636775,57.51157271,44.58182813,56.92998003,57.4927827,36.17209738,53.7030201,38.0441101,46.52092152,67.76261599,57.04376546,-0.699686545,558.3155513,517.4553239,0.1,61.07850584,34.31717247,52.09298195,42.08115292,31.34082747,55.08073173,56.28590461
14.42,30.53123372,52.4743328,56.70543773,53.21636775,57.51157271,44.62915008,61.51837985,46.45540049,50.07890187,49.19078969,51.097199,46.52092152,67.76261599,55.57539586,1.408900485,552.2708924,530.8483922,0.14,55.70968867,36.69051025,41.39640841,56.41057158,58.34917614,50.8148655,56.28590461
14.83,47.08065579,61.11577725,69.73709078,66.1068759,44.06771308,51.81303016,38.95521806,50.81912215,40.05263926,49.19078969,38.0441101,51.76375283,56.41745629,58.57452965,-1.719704322,561.9367691,548.5478558,0.14,55.70968867,36.69051025,41.39640841,56.41057158,58.34917614,50.8148655,56.28590461
14.83,30.53123372,45.23063421,40.32551631,41.20248721,39.28980177,48.70944301,58.25884815,44.38387017,43.36987589,45.40071298,47.68485138,33.45409187,56.41745629,50.30338025,0.716193476,569.7534373,546.3073031,0.14,55.70968867,36.69051025,41.39640841,56.41057158,58.34917614,50.8148655,56.28590461
15.33,55.15507433,61.11577725,49.47226333,57.465669,55.18892836,60.96322772,64.88811532,57.4927827,46.64877174,65.80878131,58.89746142,56.13774352,59.4836813,62.47803639,1.396549259,535.4481446,527.9136132,0.14,55.70968867,36.69051025,41.39640841,56.41057158,58.34917614,50.8148655,56.28590461
14.83,62.73012285,61.11577725,53.53541493,62.63108031,57.51157271,58.98449332,58.25884815,53.27911085,29.57792301,47.86460127,34.69332244,60.72827271,51.02027494,56.30480216,0.525693857,522.2656168,562.5393554,0.14,55.70968867,36.69051025,41.39640841,56.41057158,58.34917614,50.8148655,56.28590461
14.83,47.08065579,48.20036361,55.03712864,53.21636775,44.06771308,37.1212289,54.59460873,47.50168342,40.05263926,52.09742551,41.23045085,41.81888358,56.41745629,55.01932941,-0.712777764,569.1585852,511.1965139,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
14.75,47.08065579,61.11577725,49.47226333,41.20248721,57.51157271,54.4583352,58.25884815,60.83472593,29.57792301,72.89762977,51.097199,38.53931729,53.68075132,55.57539586,1.30004356,511.6683424,545.7708313,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
15.58,50.55912576,48.20036361,44.12533373,41.20248721,49.87372235,48.70944301,58.25884815,47.50168342,40.05263926,46.60577105,54.74959483,41.81888358,56.41745629,58.57452965,-0.400330001,633.2817401,550.9680159,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
15.17,47.08065579,48.20036361,64.3729837,53.21636775,60.37323929,51.81303016,64.88811532,56.00697617,50.07890187,53.7030201,47.68485138,51.76375283,53.68075132,54.85058026,-0.303824301,614.3942176,567.6466481,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
14.83,54.07726546,61.11577725,44.12533373,41.20248721,48.37658135,44.62915008,49.69333454,53.27911085,46.64877174,33.61572539,74.113199,68.19256997,53.68075132,53.39372908,0.090266156,581.1124938,575.8344252,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
15.17,30.53123372,52.4743328,50.79133219,41.20248721,44.06771308,44.62915008,58.25884815,40.84586785,40.05263926,52.09742551,51.097199,38.53931729,59.4836813,56.30480216,-0.034933761,588.0445344,500.4744011,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
15.67,57.94046082,52.4743328,46.82137306,58.23188941,55.18892836,48.70944301,54.59460873,60.83472593,57.52678195,62.16874798,44.41548902,56.13774352,53.68075132,57.79877532,-0.303824301,631.029445,643.5723666,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
15.67,47.08065579,61.11577725,48.15385532,41.20248721,45.50776158,45.90647727,56.36961862,46.45540049,29.57792301,40.78400363,44.41548902,68.19256997,67.76261599,54.85058026,-1.323102086,541.8662074,515.8064028,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
14.42,43.32376193,52.4743328,52.13492659,41.20248721,46.93383803,37.1212289,49.69333454,48.57070317,50.07890187,53.7030201,51.097199,46.52092152,56.41745629,57.04376546,-0.972568851,527.5281175,418.388792,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
15.33,57.94046082,61.11577725,49.47226333,55.97645334,57.51157271,54.4583352,49.69333454,75.04478884,29.57792301,62.16874798,41.23045085,56.13774352,53.68075132,60.22028628,-0.10171345,650.6141327,642.5722594,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
15.67,50.55912576,45.23063421,48.15385532,41.20248721,49.87372235,54.4583352,54.59460873,50.81912215,50.07890187,65.80878131,44.41548902,60.72827271,63.18486548,60.22028628,0.867127638,586.1428937,567.7130692,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
14.92,57.94046082,61.11577725,40.32551631,41.20248721,45.50776158,51.81303016,61.51837985,53.27911085,68.79547657,53.7030201,44.41548902,46.52092152,59.4836813,57.79877532,0.346805471,680.3157455,773.5992881,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
15.67,54.07726546,61.11577725,69.73709078,66.1068759,57.51157271,37.1212289,44.14619031,62.82464376,61.86307388,59.52444754,54.74959483,46.52092152,63.18486548,55.57539586,-1.813698242,381.5839166,355.4540456,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
14.33,47.08065579,42.89052709,36.93918044,41.20248721,41.00301218,44.62915008,54.59460873,48.57070317,46.64877174,55.4379011,44.41548902,41.81888358,56.41745629,54.12481416,-0.767206227,606.9168625,601.6885548,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
14.5,47.08065579,48.20036361,45.47289037,41.20248721,39.28980177,44.62915008,58.25884815,60.83472593,40.05263926,57.34755411,51.097199,41.81888358,51.02027494,50.30338025,-1.338705084,617.6956943,551.5075263,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
14.75,43.32376193,48.20036361,48.15385532,41.20248721,53.21388366,37.1212289,58.25884815,50.81912215,46.64877174,55.4379011,51.097199,38.53931729,63.18486548,54.85058026,-1.719704322,564.2743847,466.6281186,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
14.5,54.07726546,52.4743328,42.80330884,41.20248721,39.28980177,54.4583352,56.92998003,62.82464376,46.64877174,57.34755411,51.097199,46.52092152,51.02027494,51.89313027,-1.447562009,547.0435357,460.6337132,0.09,55.70968867,48.24748223,50.00272824,53.0908878,53.74564986,60.70876765,56.28590461
15.33,54.07726546,52.4743328,40.32551631,41.20248721,44.06771308,37.1212289,54.59460873,39.92195203,68.79547657,47.51701117,34.69332244,51.76375283,59.4836813,51.11279158,1.490543179,685.0023637,704.3466214,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
15.17,54.07726546,48.20036361,49.47226333,41.20248721,37.36121349,37.1212289,54.59460873,42.25289073,32.85043458,41.94241547,51.097199,38.53931729,59.4836813,46.59029713,1.191186634,512.1405415,446.8926966,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
15.33,62.73012285,61.11577725,55.03712864,53.21636775,48.37658135,44.62915008,49.69333454,65.24199918,36.17209738,65.80878131,44.41548902,60.72827271,67.76261599,59.37886219,0.782233172,574.4998378,582.6920673,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
15.25,47.08065579,61.11577725,45.47289037,41.20248721,45.50776158,51.81303016,49.69333454,52.01847558,46.64877174,57.34755411,44.41548902,41.81888358,56.41745629,54.12481416,-0.209830381,623.7097787,627.2630945,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
15.25,47.08065579,61.11577725,46.82137306,41.20248721,49.87372235,44.62915008,58.25884815,42.25289073,50.07890187,46.60577105,44.41548902,56.13774352,56.41745629,55.57539586,1.463328947,648.7270283,664.5747462,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
15.08,47.08065579,61.11577725,56.70543773,41.20248721,55.18892836,54.4583352,75.8942586,57.4927827,53.70151355,59.52444754,44.41548902,41.81888358,67.76261599,64.20750487,-0.576706608,532.3624714,427.8930392,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
14.5,50.55912576,45.23063421,35.81177592,49.32383725,45.50776158,48.70944301,58.25884815,48.57070317,53.70151355,59.52444754,38.0441101,56.13774352,63.18486548,54.12481416,-0.183356143,558.4688589,625.7403724,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
14.58,38.67211471,45.23063421,61.06099255,58.23188941,51.4681624,67.71487727,54.59460873,49.67287079,36.17209738,47.86460127,51.097199,38.53931729,56.41745629,64.20750487,-0.10171345,574.9794767,498.4664418,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
14.92,38.67211471,52.4743328,42.80330884,41.20248721,42.57844828,48.70944301,58.25884815,49.67287079,43.36987589,43.08550714,41.23045085,41.81888358,63.18486548,52.6520114,1.354472022,587.6310563,528.2585929,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
15.58,43.32376193,48.20036361,40.32551631,49.32383725,42.57844828,52.97212356,61.51837985,53.27911085,50.07890187,57.34755411,47.68485138,56.13774352,56.41745629,54.85058026,-0.020070756,569.6319098,504.814521,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
15.17,47.08065579,61.11577725,52.13492659,41.20248721,55.18892836,48.70944301,61.51837985,50.81912215,29.57792301,53.7030201,41.23045085,56.13774352,56.41745629,60.22028628,1.069978483,670.1430835,594.9638838,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
14.33,71.01489611,61.11577725,56.21610393,62.13169883,60.37323929,64.49515167,68.95982877,57.4927827,57.52678195,53.7030201,58.89746142,46.52092152,63.18486548,62.05819406,1.327257791,477.1658965,405.3987386,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
14.42,38.67211471,52.4743328,44.12533373,41.20248721,51.4681624,37.1212289,54.59460873,45.42017416,43.36987589,57.34755411,51.097199,38.53931729,56.41745629,54.12481416,1.708257029,593.8165371,531.6503168,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
14.5,50.55912576,42.89052709,52.13492659,55.97645334,46.93383803,44.62915008,58.25884815,45.42017416,40.05263926,41.94241547,44.41548902,56.13774352,59.4836813,55.57539586,0.782233172,512.5165341,361.549081,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
14.58,43.32376193,40.91171973,61.06099255,41.20248721,45.50776158,48.70944301,64.88811532,47.50168342,40.05263926,55.4379011,47.68485138,41.81888358,73.50129224,61.1091313,1.817113954,537.3026414,518.8785741,0.1,46.20116281,41.33939777,41.39640841,45.05140558,44.18634336,42.10331769,56.28590461
14.67,43.32376193,48.20036361,45.47289037,53.21636775,55.18892836,48.70944301,58.25884815,46.45540049,29.57792301,52.09742551,74.113199,51.76375283,63.18486548,58.57452965,-0.224693387,589.6403495,519.2225406,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
14.75,57.94046082,61.11577725,39.16985097,41.20248721,51.4681624,44.62915008,61.51837985,52.01847558,53.70151355,55.4379011,44.41548902,60.72827271,63.18486548,56.30480216,-0.673212307,663.2914174,642.1469094,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
15,47.08065579,61.11577725,58.64797288,41.20248721,48.37658135,54.4583352,58.25884815,52.01847558,36.17209738,49.19078969,47.68485138,46.52092152,59.4836813,58.57452965,0.482136634,604.8759907,590.3793223,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
14.92,71.01489611,61.11577725,39.16985097,41.20248721,45.50776158,60.96322772,75.8942586,23.93156842,57.52678195,72.89762977,41.23045085,51.76375283,82.9035396,57.79877532,-0.345901538,589.8970269,706.5040389,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
14.67,43.32376193,61.11577725,42.80330884,41.20248721,45.50776158,37.1212289,54.59460873,53.27911085,46.64877174,57.34755411,41.23045085,56.13774352,59.4836813,54.85058026,0.867127638,533.2081294,488.8891949,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
15,47.08065579,48.20036361,56.70543773,55.97645334,55.18892836,56.82619088,64.88811532,49.67287079,50.07890187,59.52444754,47.68485138,41.81888358,63.18486548,61.1091313,0.564519321,557.30698,487.4822358,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
15.33,62.73012285,61.11577725,56.70543773,41.20248721,51.4681624,51.81303016,64.88811532,50.81912215,53.70151355,62.16874798,38.0441101,56.13774352,67.76261599,60.22028628,-0.782069232,626.5927676,636.1656026,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
15,30.53123372,52.4743328,44.12533373,49.32383725,49.87372235,37.1212289,68.95982877,44.38387017,43.36987589,53.7030201,38.0441101,38.53931729,51.02027494,55.57539586,1.055115478,579.9523363,500.0727253,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
15.42,62.73012285,52.4743328,58.64797288,58.23188941,60.37323929,60.96322772,75.8942586,47.50168342,61.86307388,57.34755411,41.23045085,60.72827271,67.76261599,65.45471922,-0.497575693,545.8190519,607.1365744,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
14.58,38.67211471,61.11577725,53.53541493,53.21636775,55.18892836,54.4583352,61.51837985,57.4927827,43.36987589,55.4379011,58.89746142,38.53931729,59.4836813,64.20750487,-0.089362224,531.3839704,508.4580511,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
14.75,47.08065579,52.4743328,46.82137306,49.32383725,51.4681624,51.81303016,61.51837985,57.4927827,50.07890187,59.52444754,44.41548902,56.13774352,53.68075132,57.79877532,0.471265394,584.6582248,524.5675248,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
15.08,54.07726546,48.20036361,42.80330884,41.20248721,44.06771308,37.1212289,68.95982877,41.12368565,53.70151355,62.16874798,44.41548902,56.13774352,73.50129224,53.39372908,0.89183009,574.0725252,573.0839269,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
14.83,62.73012285,61.11577725,49.47226333,41.20248721,53.21388366,56.82619088,64.88811532,53.27911085,53.70151355,62.16874798,47.68485138,41.81888358,67.76261599,57.79877532,0.252811551,553.1226925,534.4293813,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
15.25,50.55912576,48.20036361,45.62137507,55.97645334,44.06771308,54.4583352,64.88811532,50.81912215,40.23817857,54.00895193,47.68485138,56.13774352,59.4836813,56.30480216,0.264422783,532.4362163,501.9826208,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
15.08,30.53123372,39.15370877,52.13492659,41.20248721,45.50776158,44.62915008,54.59460873,52.01847558,40.05263926,53.7030201,64.25487518,51.76375283,51.02027494,58.57452965,0.320331233,521.8581737,495.7943091,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
14.42,47.08065579,48.20036361,31.91235955,41.20248721,42.57844828,37.1212289,54.59460873,50.81912215,40.05263926,46.60577105,51.097199,38.53931729,53.68075132,51.11279158,1.572185873,601.875681,574.6415993,0.05,64.81325196,61.19089709,61.20323227,62.21849187,56.70321973,70.16857228,62.57949753
15.17,50.55912576,61.11577725,50.79133219,53.21636775,42.57844828,51.81303016,64.88811532,52.01847558,40.05263926,55.4379011,38.0441101,51.76375283,59.4836813,57.04376546,0.186771855,578.7951337,589.4914889,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
15.08,38.67211471,61.11577725,48.15385532,41.20248721,41.00301218,44.62915008,61.51837985,68.19637456,46.64877174,72.89762977,74.113199,51.76375283,59.4836813,53.39372908,0.156305852,531.0700077,595.9527627,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
16.08,38.67211471,42.89052709,44.12533373,41.20248721,49.87372235,51.81303016,61.51837985,48.03369936,50.07890187,47.86460127,47.68485138,41.81888358,59.4836813,57.04376546,-1.719704322,540.6206146,540.7385525,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
15.08,30.53123372,48.20036361,45.47289037,41.20248721,39.28980177,51.86913586,49.69333454,56.00697617,53.70151355,45.40071298,54.74959483,46.52092152,53.68075132,57.79877532,-2.249865937,486.173916,380.8646696,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
14.92,47.08065579,45.23063421,46.82137306,41.20248721,45.50776158,46.84942185,64.88811532,56.00697617,68.79547657,55.4379011,49.28876461,56.13774352,73.50129224,55.57539586,1.000687015,639.2230425,659.3586564,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
14.92,43.32376193,45.23063421,45.47289037,53.21636775,51.4681624,44.62915008,58.25884815,48.57070317,50.07890187,46.60577105,44.41548902,41.81888358,59.4836813,61.1091313,-1.093777003,530.1203452,486.3525288,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
14.58,50.55912576,61.11577725,50.79133219,41.20248721,45.50776158,58.98449332,64.88811532,60.83472593,29.57792301,59.52444754,54.74959483,38.53931729,63.18486548,58.57452965,1.408900485,536.9123945,444.8516909,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
14.75,50.55912576,61.11577725,40.32551631,41.20248721,49.87372235,44.62915008,68.95982877,65.24199918,36.17209738,65.80878131,47.68485138,38.53931729,63.18486548,58.57452965,1.327257791,530.5818639,504.6149795,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
14.75,43.32376193,61.11577725,55.03712864,53.21636775,51.4681624,51.81303016,61.51837985,54.60625442,36.17209738,65.80878131,41.23045085,38.53931729,82.9035396,70.37297156,-0.345901538,529.5572133,438.4524367,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
14.33,30.53123372,48.20036361,46.82137306,49.32383725,48.37658135,48.70944301,68.95982877,54.60625442,50.07890187,53.7030201,58.89746142,51.76375283,59.4836813,59.37886219,-1.420347778,579.0201143,588.4734718,0.1,58.2056667,61.19089709,57.31836715,62.21849187,48.33724021,47.46752444,62.57949753
15,57.94046082,52.4743328,36.93918044,41.20248721,51.4681624,62.78891478,61.51837985,53.27911085,43.36987589,50.59805705,54.74959483,41.81888358,82.9035396,59.37886219,1.817113954,572.3384303,560.1567031,0.06,46.20116281,44.31352541,36.73914901,42.08115292,41.19038212,70.16857228,44.75035152
16.17,30.53123372,39.95446193,40.32551631,41.20248721,32.15038965,44.62915008,61.51837985,47.50168342,43.36987589,49.19078969,54.74959483,46.52092152,56.41745629,55.57539586,-0.766466234,571.6943163,517.3074936,0.06,46.20116281,44.31352541,36.73914901,42.08115292,41.19038212,70.16857228,44.75035152
15.25,43.32376193,48.20036361,48.15385532,41.20248721,45.50776158,48.70944301,64.88811532,49.67287079,40.05263926,50.59805705,47.68485138,56.13774352,67.76261599,54.12481416,1.082329709,621.191281,612.3800287,0.06,46.20116281,44.31352541,36.73914901,42.08115292,41.19038212,70.16857228,44.75035152
14.42,50.55912576,52.4743328,50.79133219,41.20248721,44.06771308,48.70944301,61.51837985,45.42017416,40.05263926,50.59805705,51.097199,41.81888358,59.4836813,57.79877532,0.825050401,563.4628032,573.1746541,0.06,46.20116281,44.31352541,36.73914901,42.08115292,41.19038212,70.16857228,44.75035152
17.25,54.07726546,48.20036361,48.15385532,41.20248721,53.21388366,56.82619088,68.95982877,56.00697617,53.70151355,55.4379011,47.68485138,56.13774352,59.4836813,60.93925081,-1.62245863,557.3689771,568.7035326,0.06,46.20116281,44.31352541,36.73914901,42.08115292,41.19038212,70.16857228,44.75035152
15.33,57.94046082,61.11577725,44.12533373,41.20248721,45.50776158,44.62915008,64.88811532,56.00697617,57.52678195,59.52444754,34.69332244,66.88116456,53.68075132,56.30480216,-0.673212307,606.2346208,639.9947911,0.06,46.20116281,44.31352541,36.73914901,42.08115292,41.19038212,70.16857228,44.75035152
14.67,71.01489611,61.11577725,49.37663651,41.20248721,57.51157271,37.1212289,68.95982877,53.27911085,57.52678195,47.86460127,34.69332244,56.13774352,67.76261599,58.57452965,0.307240013,619.6754098,566.6145289,0.06,46.20116281,44.31352541,36.73914901,42.08115292,41.19038212,70.16857228,44.75035152
