S_AGE,S_SPECEFF,S_GENEFF,S_USECOM,S_USEINF,S_ACCONT,S_SPECLASS,S_GENCLASS,S_CODLRN,S_ICTFUT,S_ICTLRN,S_ICTNEG,S_ICTPOS,S_GENACT,S_USESTD,S_NISB,PV1CIL,PV1CT,P_RATTCH,P_EXPLRN,P_PRIORH,P_PRIORS,P_VWICT,P_ICTUSE,P_ICTCOM,P_EXPTCH
14.33,30.53123372,32.90126998,39.16985097,41.20248721,46.93383803,37.1212289,38.95521806,23.93156842,36.17209738,50.59805705,51.097199,38.53931729,41.26061477,31.54888008,0.40387128,546.5246646,393.0121387,0.07,48.70383568,61.19089709,50.00272824,47.77311675,53.74564986,47.46752444,44.75035152
14.42,38.67211471,52.4743328,40.32551631,41.20248721,51.4681624,44.62915008,44.14619031,46.45540049,46.64877174,43.08550714,58.89746142,56.13774352,48.22590209,54.12481416,0.452479217,588.7361853,647.7740124,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.5,30.53123372,45.23063421,48.15385532,41.20248721,53.21388366,87.71303427,75.8942586,53.27911085,50.07890187,50.59805705,47.68485138,46.52092152,51.02027494,46.59029713,0.700818376,455.0541492,430.1253312,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.33,54.07726546,52.4743328,49.47226333,53.21636775,51.4681624,58.98449332,54.59460873,45.42017416,50.07890187,49.19078969,38.0441101,46.52092152,56.41745629,53.39372908,1.164315977,630.4286741,672.4016997,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.08,71.01489611,61.11577725,82.20333456,88.86307489,57.51157271,37.1212289,31.48280536,23.93156842,68.79547657,21.29812402,44.41548902,68.19256997,67.76261599,58.57452965,1.164315977,548.7368795,520.0967493,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.17,38.67211471,48.20036361,40.32551631,41.20248721,44.06771308,37.1212289,44.14619031,50.3854919,46.64877174,49.19078969,54.74959483,56.13774352,53.68075132,46.59029713,1.197422949,569.1470656,430.0737631,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
13.92,43.32376193,61.11577725,45.47289037,41.20248721,51.4681624,37.1212289,38.95521806,39.92195203,40.05263926,38.32516458,44.41548902,46.52092152,53.68075132,52.6520114,1.007810662,591.5804305,629.1413098,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
13.75,62.73012285,61.11577725,44.12533373,54.60485269,51.4681624,37.1212289,31.48280536,56.00697617,50.07890187,52.09742551,41.23045085,51.76375283,53.68075132,49.45694334,0.634604433,655.7058893,681.7684209,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14,38.67211471,48.20036361,50.79133219,41.20248721,49.87372235,37.1212289,31.48280536,42.25289073,36.17209738,59.52444754,47.68485138,46.52092152,48.22590209,45.02506533,0.535283518,442.3342672,367.5288739,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.17,50.55912576,40.91171973,50.79133219,41.20248721,60.37323929,37.1212289,38.95521806,23.93156842,36.17209738,72.89762977,38.0441101,60.72827271,45.07587436,42.89658425,0.237320774,703.096935,637.1009976,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.17,30.53123372,42.89052709,38.04868364,41.20248721,37.36121349,37.1212289,31.48280536,56.00697617,36.17209738,43.08550714,58.89746142,60.72827271,48.22590209,41.35868169,0.303534717,573.9474505,507.8846167,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.08,54.07726546,61.11577725,52.13492659,77.0580359,51.4681624,38.14265544,58.25884815,49.67287079,43.36987589,55.4379011,44.41548902,56.13774352,48.22590209,39.58715211,0.402855632,517.4179172,543.0068728,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.5,50.55912576,48.20036361,40.32551631,41.20248721,44.06771308,37.1212289,44.14619031,37.14186185,57.52678195,38.32516458,44.41548902,46.52092152,48.22590209,51.69428563,0.634604433,581.03661,606.2991361,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.25,54.07726546,61.11577725,82.20333456,60.23561695,64.13818488,56.82619088,61.51837985,48.57070317,46.64877174,41.94241547,47.68485138,51.76375283,67.76261599,56.30480216,1.031888091,608.9785616,577.7529239,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
13.83,30.53123372,13.00348403,13.49910367,41.20248721,18.02590371,37.1212289,31.48280536,23.93156842,57.52678195,36.95599363,41.23045085,56.13774352,27.11514269,15.73683874,1.329850835,524.106924,702.4869392,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.33,54.07726546,52.4743328,44.12533373,53.21636775,53.21388366,56.82619088,54.59460873,59.08687399,40.05263926,53.7030201,51.097199,51.76375283,51.02027494,47.61348587,0.421807633,533.3097595,578.7336193,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
13.83,60.96300096,61.11577725,61.06099255,58.23188941,64.13818488,58.98449332,49.69333454,74.53218526,46.64877174,72.89762977,47.68485138,56.13774352,63.18486548,95.85238309,1.164315977,507.8197938,442.8981356,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.08,47.08065579,61.11577725,42.80330884,41.20248721,44.06771308,37.1212289,38.95521806,23.93156842,61.86307388,41.94241547,41.23045085,56.13774352,41.26061477,34.92524365,1.197422949,627.8082214,586.5963317,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.33,57.94046082,52.4743328,58.64797288,58.23188941,53.21388366,51.81303016,44.14619031,52.01847558,43.36987589,45.40071298,47.68485138,51.76375283,51.02027494,42.89658425,0.634604433,631.775712,531.596516,0.05,46.20116281,44.31352541,50.00272824,62.21849187,72.2229329,60.70876765,51.77197404
14.42,57.94046082,61.11577725,48.15385532,41.20248721,64.13818488,51.81303016,54.59460873,50.81912215,53.70151355,46.60577105,51.097199,46.52092152,53.68075132,54.12481416,0.014111833,703.0098602,638.6070715,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14.25,71.01489611,61.11577725,44.12533373,58.23188941,80.92737632,37.1212289,31.48280536,42.25289073,29.57792301,40.78400363,51.097199,68.19256997,51.02027494,41.35868169,1.164315977,556.6146512,576.3365357,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14.67,43.32376193,61.11577725,58.64797288,60.23561695,53.21388366,44.62915008,38.95521806,48.57070317,50.07890187,72.89762977,51.097199,56.13774352,45.07587436,49.45694334,0.733925347,533.7734691,437.3782638,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14.33,47.08065579,52.4743328,58.64797288,53.21636775,60.37323929,58.98449332,54.59460873,53.27911085,53.70151355,49.19078969,51.097199,51.76375283,82.9035396,59.37886219,1.197422949,435.9234225,510.8135649,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14.17,43.32376193,52.4743328,53.53541493,49.32383725,55.18892836,44.62915008,49.69333454,47.50168342,40.05263926,52.09742551,51.097199,51.76375283,48.22590209,57.79877532,-0.822102315,503.0598113,536.5825415,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
13.75,43.32376193,48.20036361,41.53401503,41.20248721,41.00301218,37.1212289,44.14619031,54.60625442,43.36987589,62.16874798,44.41548902,56.13774352,45.07587436,50.30338025,0.634604433,656.7491393,796.5401612,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14.33,43.32376193,61.11577725,45.47289037,53.21636775,69.68036751,44.62915008,49.69333454,45.42017416,57.52678195,36.95599363,47.68485138,56.13774352,59.4836813,51.89313027,-1.380123801,610.1233739,644.99217,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14.17,51.33852266,48.20036361,48.15385532,64.04211627,44.06771308,67.71487727,58.25884815,52.01847558,57.52678195,45.04756926,51.097199,46.52092152,41.26061477,49.45694334,0.752877348,483.7502207,561.0395264,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14.25,50.55912576,39.15370877,55.03712864,55.97645334,45.50776158,58.98449332,49.69333454,46.45540049,53.70151355,46.60577105,58.89746142,41.81888358,45.07587436,51.89313027,-0.515072611,385.3210613,505.2117658,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14.58,50.55912576,61.11577725,56.70543773,58.23188941,64.13818488,60.96322772,54.59460873,68.57002585,36.17209738,59.52444754,58.89746142,51.76375283,56.41745629,50.30338025,0.402855632,616.0607265,590.5590199,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14,54.07726546,45.23063421,48.15385532,41.20248721,45.50776158,69.31450306,61.51837985,43.33320731,53.70151355,33.61572539,51.097199,46.52092152,41.26061477,42.89658425,0.402855632,539.4332769,630.299186,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14.25,38.67211471,48.20036361,39.16985097,41.20248721,45.50776158,37.1212289,44.14619031,52.01847558,46.64877174,59.52444754,54.74959483,46.52092152,48.22590209,45.47906679,1.164315977,605.784436,544.4869896,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
14,38.67211471,39.15370877,48.15385532,58.23188941,51.4681624,37.1212289,31.48280536,53.27911085,29.57792301,41.94241547,58.89746142,41.81888358,27.11514269,47.61348587,0.253246504,348.6588085,452.6283708,0.06,46.20116281,48.24748223,39.84566252,31.206441,41.19038212,34.66591342,32.12921547
